nursery,geno,genoN,max_temp,fvfmraw,fvfm,.fitted,ed50
fwc,FM12,g50,34,0.59,0.59,0.5491796772450201,35.355591798665436
fwc,FM12,g50,34,0.543,0.543,0.5491796772450201,35.355591798665436
fwc,FM12,g50,33,0.63,0.63,0.6193974761726606,35.355591798665436
fwc,FM12,g50,33,0.635,0.635,0.6193974761726606,35.355591798665436
fwc,FM12,g50,32,0.619,0.619,0.6424608702758846,35.355591798665436
fwc,FM12,g50,32,0.644,0.644,0.6424608702758846,35.355591798665436
fwc,FM12,g50,30,0.653,0.653,0.6506927387114043,35.355591798665436
fwc,FM12,g50,30,0.621,0.621,0.6506927387114043,35.355591798665436
fwc,TDT1,g69,38,0.169,0.169,0.07364836156434017,35.37947211226389
fwc,TDT1,g69,38,0.045,0.045,0.07364836156434017,35.37947211226389
fwc,TDT1,g69,37,0.167,0.167,0.144700962628664,35.37947211226389
fwc,TDT1,g69,37,0.149,0.149,0.144700962628664,35.37947211226389
fwc,TDT1,g69,36,0.325,0.325,0.2596412796111361,35.37947211226389
fwc,TDT1,g69,36,0.249,0.249,0.2596412796111361,35.37947211226389
fwc,TDT1,g69,35,0.336,0.336,0.40361520223322456,35.37947211226389
fwc,TDT1,g69,35,0.228,0.228,0.40361520223322456,35.37947211226389
fwc,TDT1,g69,34,0.596,0.596,0.5334615321552126,35.37947211226389
fwc,TDT1,g69,34,0.641,0.641,0.5334615321552126,35.37947211226389
fwc,TDT1,g69,33,0.657,0.657,0.6187558172718113,35.37947211226389
fwc,TDT1,g69,33,0.644,0.644,0.6187558172718113,35.37947211226389
fwc,TDT1,g69,32,0.652,0.652,0.6630331189176342,35.37947211226389
fwc,TDT1,g69,32,0.664,0.664,0.6630331189176342,35.37947211226389
fwc,TDT1,g69,30,0.652,0.652,0.6910715551655414,35.37947211226389
fwc,TDT1,g69,30,0.66,0.66,0.6910715551655414,35.37947211226389
fwc,FM9,g57,38,0.173,0.173,0.10153118675513,35.49974062097424
fwc,FM9,g57,38,0.257,0.257,0.10153118675513,35.49974062097424
fwc,FM9,g57,37,0.358,0,0.17338388627995702,35.49974062097424
fwc,FM9,g57,36,0.303,0.303,0.2745418773070531,35.49974062097424
fwc,FM9,g57,36,0.302,0.302,0.2745418773070531,35.49974062097424
fwc,FM9,g57,35,0.322,0.322,0.391265640770288,35.49974062097424
fwc,FM9,g57,35,0.297,0.297,0.391265640770288,35.49974062097424
fwc,FM9,g57,34,0.572,0.572,0.49733725209108776,35.49974062097424
fwc,FM9,g57,34,0.555,0.555,0.49733725209108776,35.49974062097424
fwc,FM9,g57,33,0.598,0.598,0.5738103679255568,35.49974062097424
fwc,FM9,g57,33,0.599,0.599,0.5738103679255568,35.49974062097424
fwc,FM9,g57,32,0.622,0.622,0.619657030313181,35.49974062097424
fwc,FM9,g57,32,0.621,0.621,0.619657030313181,35.49974062097424
fwc,FM9,g57,30,0.619,0.619,0.6556039129460711,35.49974062097424
fwc,FM9,g57,30,0.628,0.628,0.6556039129460711,35.49974062097424
fwc,FM13,g51,37,0.008,0.008,0.03728526842760329,35.18025093095205
fwc,FM13,g51,37,0.082,0.082,0.03728526842760329,35.18025093095205
fwc,FM13,g51,36,0.169,0.169,0.13701367439931703,35.18025093095205
fwc,FM13,g51,36,0.16,0.16,0.13701367439931703,35.18025093095205
fwc,FM13,g51,35,0.26,0.26,0.3511246549302774,35.18025093095205
fwc,FM13,g51,35,0.355,0.355,0.3511246549302774,35.18025093095205
fwc,FM13,g51,34,0.548,0.548,0.5333155277317877,35.18025093095205
fwc,FM13,g51,34,0.606,0.606,0.5333155277317877,35.18025093095205
fwc,FM13,g51,33,0.621,0.621,0.5982247346110119,35.18025093095205
fwc,FM13,g51,33,0.612,0.612,0.5982247346110119,35.18025093095205
fwc,FM13,g51,32,0.591,0.591,0.6131111385425787,35.18025093095205
fwc,FM13,g51,32,0.587,0.587,0.6131111385425787,35.18025093095205
fwc,FM13,g51,30,0.604,0.604,0.6165464457461836,35.18025093095205
fwc,FM13,g51,30,0.614,0.614,0.6165464457461836,35.18025093095205
fwc,FM20,g54,38,0.12,0.12,0.024072398235748468,35.34968770567725
fwc,FM20,g54,37,0.121,0.121,0.07319435734689829,35.34968770567725
fwc,FM20,g54,37,0.337,0,0.07319435734689829,35.34968770567725
fwc,FM20,g54,36,0.207,0.207,0.19577992127401836,35.34968770567725
fwc,FM20,g54,36,0.186,0.186,0.19577992127401836,35.34968770567725
fwc,FM20,g54,35,0.288,0.288,0.3895257179166401,35.34968770567725
fwc,FM20,g54,35,0.46,0.46,0.3895257179166401,35.34968770567725
fwc,FM20,g54,34,0.551,0.551,0.5439785083247829,35.34968770567725
fwc,FM20,g54,34,0.585,0.585,0.5439785083247829,35.34968770567725
fwc,FM20,g54,33,0.587,0.587,0.6109961405940944,35.34968770567725
fwc,FM20,g54,33,0.634,0.634,0.6109961405940944,35.34968770567725
fwc,FM20,g54,32,0.625,0.625,0.6317071993725919,35.34968770567725
fwc,FM20,g54,32,0.65,0.65,0.6317071993725919,35.34968770567725
fwc,FM20,g54,30,0.625,0.625,0.6385873159858565,35.34968770567725
fwc,FM20,g54,30,0.631,0.631,0.6385873159858565,35.34968770567725
fwc,CM5,g47,38,0.344,0,0.04722127288096628,35.42323165188259
fwc,CM5,g47,37,0.155,0.155,0.1130667924472739,35.42323165188259
fwc,CM5,g47,37,0.176,0.176,0.1130667924472739,35.42323165188259
fwc,CM5,g47,36,0.206,0.206,0.24042377296850848,35.42323165188259
fwc,CM5,g47,36,0.237,0.237,0.24042377296850848,35.42323165188259
fwc,CM5,g47,35,0.382,0.382,0.41210626712109993,35.42323165188259
fwc,CM5,g47,35,0.379,0.379,0.41210626712109993,35.42323165188259
fwc,CM5,g47,34,0.571,0.571,0.5544561075127287,35.42323165188259
fwc,CM5,g47,34,0.625,0.625,0.5544561075127287,35.42323165188259
fwc,CM5,g47,33,0.626,0.626,0.6304410593810764,35.42323165188259
fwc,CM5,g47,33,0.632,0.632,0.6304410593810764,35.42323165188259
fwc,CM5,g47,32,0.638,0.638,0.6610642856495108,35.42323165188259
fwc,CM5,g47,32,0.662,0.662,0.6610642856495108,35.42323165188259
fwc,CM5,g47,30,0.637,0.637,0.6751617707828282,35.42323165188259
fwc,CM5,g47,30,0.704,0.704,0.6751617707828282,35.42323165188259
fwc,ML7,g67,38,NA,0,0.021253784442551226,35.37513677071792
fwc,ML7,g67,37,0.077,0.077,0.06848465496088782,35.37513677071792
fwc,ML7,g67,37,0.104,0.104,0.06848465496088782,35.37513677071792
fwc,ML7,g67,36,0.137,0.137,0.19283262125162975,35.37513677071792
fwc,ML7,g67,36,0.213,0.213,0.19283262125162975,35.37513677071792
fwc,ML7,g67,35,0.41,0.41,0.39287418779091815,35.37513677071792
fwc,ML7,g67,34,0.554,0.554,0.546106132624291,35.37513677071792
fwc,ML7,g67,34,0.543,0.543,0.546106132624291,35.37513677071792
fwc,ML7,g67,33,0.604,0.604,0.6078226279665702,35.37513677071792
fwc,ML7,g67,33,0.611,0.611,0.6078226279665702,35.37513677071792
fwc,ML7,g67,32,0.591,0.591,0.6254941809582683,35.37513677071792
fwc,ML7,g67,32,0.595,0.595,0.6254941809582683,35.37513677071792
fwc,ML7,g67,30,0.637,0.637,0.6308911516248564,35.37513677071792
fwc,ML7,g67,30,0.682,0.682,0.6308911516248564,35.37513677071792
fwc,ApalCCN4,g45,38,0.126,0.126,0.07639057458576477,36.434759160747745
fwc,ApalCCN4,g45,37,0.187,0.187,0.2025368731530865,36.434759160747745
fwc,ApalCCN4,g45,37,0.168,0.168,0.2025368731530865,36.434759160747745
fwc,ApalCCN4,g45,36,0.385,0.385,0.3925221900467905,36.434759160747745
fwc,ApalCCN4,g45,36,0.424,0.424,0.3925221900467905,36.434759160747745
fwc,ApalCCN4,g45,35,0.546,0.546,0.5346054485504846,36.434759160747745
fwc,ApalCCN4,g45,35,0.524,0.524,0.5346054485504846,36.434759160747745
fwc,ApalCCN4,g45,34,0.613,0.613,0.5933129656458872,36.434759160747745
fwc,ApalCCN4,g45,34,0.591,0.591,0.5933129656458872,36.434759160747745
fwc,ApalCCN4,g45,33,0.596,0.596,0.6109709804093458,36.434759160747745
fwc,ApalCCN4,g45,33,0.562,0.562,0.6109709804093458,36.434759160747745
fwc,ApalCCN4,g45,32,0.624,0.624,0.6156028893051899,36.434759160747745
fwc,ApalCCN4,g45,32,0.605,0.605,0.6156028893051899,36.434759160747745
fwc,ApalCCN4,g45,30,0.625,0.625,0.6169983432515738,36.434759160747745
fwc,ApalCCN4,g45,30,0.65,0.65,0.6169983432515738,36.434759160747745
fwc,ML50,g64,35,0.333,0.333,0.38408372104321675,35.70608348669046
fwc,ML50,g64,35,0.221,0.221,0.38408372104321675,35.70608348669046
fwc,ML50,g64,36,0.167,0.167,0.2945975382484968,35.70608348669046
fwc,ML50,g64,36,0.283,0.283,0.2945975382484968,35.70608348669046
fwc,ML50,g64,37,0.26,0.26,0.2112230431590258,35.70608348669046
fwc,ML50,g64,37,0.189,0.189,0.2112230431590258,35.70608348669046
fwc,ML50,g64,38,0.276,0.276,0.14342517584881995,35.70608348669046
fwc,ML50,g64,38,0.295,0.295,0.14342517584881995,35.70608348669046
fwc,ML50,g64,34,0.436,0.436,0.46647157990961863,35.70608348669046
fwc,ML50,g64,34,0.567,0.567,0.46647157990961863,35.70608348669046
fwc,ML50,g64,33,0.574,0.574,0.531746015087848,35.70608348669046
fwc,ML50,g64,33,0.593,0.593,0.531746015087848,35.70608348669046
fwc,ML50,g64,32,0.574,0.574,0.5771939855548864,35.70608348669046
fwc,ML50,g64,32,0.57,0.57,0.5771939855548864,35.70608348669046
fwc,ML50,g64,30,0.624,0.624,0.6225499462441944,35.70608348669046
fwc,ML50,g64,30,0.62,0.62,0.6225499462441944,35.70608348669046
fwc,ML3,g59,35,0.362,0.362,0.40076252139849206,35.480718833685465
fwc,ML3,g59,35,0.413,0.413,0.40076252139849206,35.480718833685465
fwc,ML3,g59,36,0.19,0.19,0.2446875161460399,35.480718833685465
fwc,ML3,g59,36,0.193,0.193,0.2446875161460399,35.480718833685465
fwc,ML3,g59,37,0.099,0.099,0.12277186585828215,35.480718833685465
fwc,ML3,g59,37,0.194,0.194,0.12277186585828215,35.480718833685465
fwc,ML3,g59,38,0.18,0.18,0.054837148362521244,35.480718833685465
fwc,ML3,g59,34,0.523,0.523,0.5298143475823333,35.480718833685465
fwc,ML3,g59,34,0.619,0.619,0.5298143475823333,35.480718833685465
fwc,ML3,g59,33,0.602,0.602,0.6017547058298949,35.480718833685465
fwc,ML3,g59,33,0.614,0.614,0.6017547058298949,35.480718833685465
fwc,ML3,g59,32,0.619,0.619,0.6327111110660764,35.480718833685465
fwc,ML3,g59,32,0.696,0.696,0.6327111110660764,35.480718833685465
fwc,ML3,g59,30,0.586,0.586,0.6482812060474108,35.480718833685465
fwc,ML3,g59,30,0.616,0.616,0.6482812060474108,35.480718833685465
fwc,TDT2,g70,35,0.466,0.466,0.4465813141365275,35.58505993294125
fwc,TDT2,g70,35,0.446,0.446,0.4465813141365275,35.58505993294125
fwc,TDT2,g70,36,0.176,0.176,0.22714359019589592,35.58505993294125
fwc,TDT2,g70,36,0.219,0.219,0.22714359019589592,35.58505993294125
fwc,TDT2,g70,37,0.168,0.168,0.07651431613188368,35.58505993294125
fwc,TDT2,g70,38,0.388,0,0.021495458276585954,35.58505993294125
fwc,TDT2,g70,38,0.423,0,0.021495458276585954,35.58505993294125
fwc,TDT2,g70,38,0.388,0,0.021495458276585954,35.58505993294125
fwc,TDT2,g70,38,0.423,0,0.021495458276585954,35.58505993294125
fwc,TDT2,g70,34,0.558,0.558,0.5813442688124183,35.58505993294125
fwc,TDT2,g70,34,0.623,0.623,0.5813442688124183,35.58505993294125
fwc,TDT2,g70,33,0.604,0.604,0.6247328112321027,35.58505993294125
fwc,TDT2,g70,33,0.636,0.636,0.6247328112321027,35.58505993294125
fwc,TDT2,g70,32,0.657,0.657,0.6351713651022111,35.58505993294125
fwc,TDT2,g70,32,0.633,0.633,0.6351713651022111,35.58505993294125
fwc,TDT2,g70,30,0.603,0.603,0.6378580512933999,35.58505993294125
fwc,TDT2,g70,30,0.644,0.644,0.6378580512933999,35.58505993294125
fwc,ML31,g60,35,0.297,0.297,0.3768391436353593,35.403350594365385
fwc,ML31,g60,35,0.309,0.309,0.3768391436353593,35.403350594365385
fwc,ML31,g60,36,0.275,0.275,0.2801396091886539,35.403350594365385
fwc,ML31,g60,36,0.215,0.215,0.2801396091886539,35.403350594365385
fwc,ML31,g60,37,0.196,0.196,0.194425928859713,35.403350594365385
fwc,ML31,g60,37,0.191,0.191,0.194425928859713,35.403350594365385
fwc,ML31,g60,38,0.203,0.203,0.12807680625739734,35.403350594365385
fwc,ML31,g60,38,0.191,0.191,0.12807680625739734,35.403350594365385
fwc,ML31,g60,34,0.544,0.544,0.46978284254257363,35.403350594365385
fwc,ML31,g60,33,0.644,0.644,0.5456713257022916,35.403350594365385
fwc,ML31,g60,33,0.585,0.585,0.5456713257022916,35.403350594365385
fwc,ML31,g60,32,0.606,0.606,0.5993252878214133,35.403350594365385
fwc,ML31,g60,32,0.606,0.606,0.5993252878214133,35.403350594365385
fwc,ML31,g60,32,0.606,0.606,0.5993252878214133,35.403350594365385
fwc,ML31,g60,32,0.606,0.606,0.5993252878214133,35.403350594365385
fwc,ML31,g60,30,0.634,0.634,0.652890036130182,35.403350594365385
fwc,ML31,g60,30,0.609,0.609,0.652890036130182,35.403350594365385
fwc,ML57,g65,35,0.441,0.441,0.3719042267076744,35.328149313386895
fwc,ML57,g65,35,0.502,0.502,0.3719042267076744,35.328149313386895
fwc,ML57,g65,36,0.135,0.135,0.24393411347065477,35.328149313386895
fwc,ML57,g65,36,0.202,0.202,0.24393411347065477,35.328149313386895
fwc,ML57,g65,37,0.131,0.131,0.14104761927459475,35.328149313386895
fwc,ML57,g65,37,0.156,0.156,0.14104761927459475,35.328149313386895
fwc,ML57,g65,38,0.146,0.146,0.0751768630707301,35.328149313386895
fwc,ML57,g65,34,0.402,0.402,0.49078787132549706,35.328149313386895
fwc,ML57,g65,34,0.413,0.413,0.49078787132549706,35.328149313386895
fwc,ML57,g65,33,0.639,0.639,0.5735469962305372,35.328149313386895
fwc,ML57,g65,33,0.591,0.591,0.5735469962305372,35.328149313386895
fwc,ML57,g65,32,0.653,0.653,0.6195887842524606,35.328149313386895
fwc,ML57,g65,32,0.602,0.602,0.6195887842524606,35.328149313386895
fwc,ML57,g65,30,0.647,0.647,0.6514463272311682,35.328149313386895
fwc,ML57,g65,30,0.624,0.624,0.6514463272311682,35.328149313386895
fwc,ML75,g68,35,0.272,0.272,0.3888614570266262,35.46386015951827
fwc,ML75,g68,35,0.387,0.387,0.3888614570266262,35.46386015951827
fwc,ML75,g68,36,0.288,0.288,0.21084303158705525,35.46386015951827
fwc,ML75,g68,37,0.089,0.089,0.08600561871695793,35.46386015951827
fwc,ML75,g68,37,0.099,0.099,0.08600561871695793,35.46386015951827
fwc,ML75,g68,38,0.378,0,0.030499316066760002,35.46386015951827
fwc,ML75,g68,38,0.421,0,0.030499316066760002,35.46386015951827
fwc,ML75,g68,38,0.378,0,0.030499316066760002,35.46386015951827
fwc,ML75,g68,38,0.421,0,0.030499316066760002,35.46386015951827
fwc,ML75,g68,34,0.552,0.552,0.5238591911864436,35.46386015951827
fwc,ML75,g68,34,0.564,0.564,0.5238591911864436,35.46386015951827
fwc,ML75,g68,33,0.622,0.622,0.5835853701955076,35.46386015951827
fwc,ML75,g68,33,0.638,0.638,0.5835853701955076,35.46386015951827
fwc,ML75,g68,32,0.544,0.544,0.6031243542979673,35.46386015951827
fwc,ML75,g68,32,0.556,0.556,0.6031243542979673,35.46386015951827
fwc,ML75,g68,30,0.629,0.629,0.6101700224363107,35.46386015951827
fwc,ML75,g68,30,0.597,0.597,0.6101700224363107,35.46386015951827
fwc,ML63,g66,35,0.428,0.428,0.36970302076268663,35.43719134843148
fwc,ML63,g66,35,0.348,0.348,0.36970302076268663,35.43719134843148
fwc,ML63,g66,36,0.144,0.144,0.2776367122408856,35.43719134843148
fwc,ML63,g66,36,0.122,0.122,0.2776367122408856,35.43719134843148
fwc,ML63,g66,37,0.296,0.296,0.1952575453602123,35.43719134843148
fwc,ML63,g66,37,0.127,0.127,0.1952575453602123,35.43719134843148
fwc,ML63,g66,38,0.244,0.244,0.1305550812818567,35.43719134843148
fwc,ML63,g66,38,0.233,0.233,0.1305550812818567,35.43719134843148
fwc,ML63,g66,34,0.471,0.471,0.4580137600964072,35.43719134843148
fwc,ML63,g66,34,0.519,0.519,0.4580137600964072,35.43719134843148
fwc,ML63,g66,33,0.564,0.564,0.5305371090943305,35.43719134843148
fwc,ML63,g66,33,0.584,0.584,0.5305371090943305,35.43719134843148
fwc,ML63,g66,32,0.548,0.548,0.5824313065170118,35.43719134843148
fwc,ML63,g66,32,0.53,0.53,0.5824313065170118,35.43719134843148
fwc,ML63,g66,30,0.651,0.651,0.6354107658820657,35.43719134843148
fwc,ML63,g66,30,0.64,0.64,0.6354107658820657,35.43719134843148
fwc,ML34,g61,35,0.429,0.429,0.4032312786001445,35.53309433709847
fwc,ML34,g61,35,0.39,0.39,0.4032312786001445,35.53309433709847
fwc,ML34,g61,36,0.203,0.203,0.24006817111698361,35.53309433709847
fwc,ML34,g61,36,0.214,0.214,0.24006817111698361,35.53309433709847
fwc,ML34,g61,37,0.215,0.215,0.11357883219154774,35.53309433709847
fwc,ML34,g61,37,0.301,0,0.11357883219154774,35.53309433709847
fwc,ML34,g61,38,0.174,0.174,0.04710564678846934,35.53309433709847
fwc,ML34,g61,34,0.557,0.557,0.5305215336829858,35.53309433709847
fwc,ML34,g61,34,0.529,0.529,0.5305215336829858,35.53309433709847
fwc,ML34,g61,33,0.608,0.608,0.5948189247505894,35.53309433709847
fwc,ML34,g61,33,0.599,0.599,0.5948189247505894,35.53309433709847
fwc,ML34,g61,32,0.615,0.615,0.6197201068921268,35.53309433709847
fwc,ML34,g61,32,0.667,0.667,0.6197201068921268,35.53309433709847
fwc,ML34,g61,30,0.594,0.594,0.6307926550551796,35.53309433709847
fwc,ML34,g61,30,0.599,0.599,0.6307926550551796,35.53309433709847
fwc,CU007,g49,35,0.313,0.313,0.37535901678428835,35.29032040296643
fwc,CU007,g49,35,0.349,0.349,0.37535901678428835,35.29032040296643
fwc,CU007,g49,36,0.175,0.175,0.23638877128562172,35.29032040296643
fwc,CU007,g49,36,0.162,0.162,0.23638877128562172,35.29032040296643
fwc,CU007,g49,37,0.07,0.07,0.1290074129925447,35.29032040296643
fwc,CU007,g49,37,0.221,0.221,0.1290074129925447,35.29032040296643
fwc,CU007,g49,38,0.179,0.179,0.0645287065696266,35.29032040296643
fwc,CU007,g49,38,0.177,0.177,0.0645287065696266,35.29032040296643
fwc,CU007,g49,34,0.576,0.576,0.5041951427232643,35.29032040296643
fwc,CU007,g49,34,0.527,0.527,0.5041951427232643,35.29032040296643
fwc,CU007,g49,33,0.639,0.639,0.5901092634139827,35.29032040296643
fwc,CU007,g49,33,0.654,0.654,0.5901092634139827,35.29032040296643
fwc,CU007,g49,32,0.632,0.632,0.6348204903444196,35.29032040296643
fwc,CU007,g49,32,0.627,0.627,0.6348204903444196,35.29032040296643
fwc,CU007,g49,30,0.628,0.628,0.6629056103425155,35.29032040296643
fwc,CU007,g49,30,0.606,0.606,0.6629056103425155,35.29032040296643
fwc,FM5,g55,35,0.372,0.372,0.369623705080468,35.186649041602124
fwc,FM5,g55,36,0.229,0.229,0.23413017241019365,35.186649041602124
fwc,FM5,g55,36,0.163,0.163,0.23413017241019365,35.186649041602124
fwc,FM5,g55,37,0.16,0.16,0.13055665163633026,35.186649041602124
fwc,FM5,g55,37,0.157,0.157,0.13055665163633026,35.186649041602124
fwc,FM5,g55,38,0.089,0.089,0.06737826356484568,35.186649041602124
fwc,FM5,g55,34,0.491,0.491,0.5005677696165393,35.186649041602124
fwc,FM5,g55,34,0.525,0.525,0.5005677696165393,35.186649041602124
fwc,FM5,g55,33,0.635,0.635,0.5934077518900109,35.186649041602124
fwc,FM5,g55,33,0.597,0.597,0.5934077518900109,35.186649041602124
fwc,FM5,g55,32,0.631,0.631,0.6449468636035252,35.186649041602124
fwc,FM5,g55,32,0.621,0.621,0.6449468636035252,35.186649041602124
fwc,FM5,g55,30,0.681,0.681,0.679845765291557,35.186649041602124
fwc,FM5,g55,30,0.674,0.674,0.679845765291557,35.186649041602124
fwc,ML41,g62,35,0.422,0.422,0.4294909602870012,35.591772983317725
fwc,ML41,g62,35,0.452,0.452,0.4294909602870012,35.591772983317725
fwc,ML41,g62,36,0.145,0.145,0.23814327173299493,35.591772983317725
fwc,ML41,g62,36,0.224,0.224,0.23814327173299493,35.591772983317725
fwc,ML41,g62,37,0.133,0.133,0.09587340355927583,35.591772983317725
fwc,ML41,g62,37,0.135,0.135,0.09587340355927583,35.591772983317725
fwc,ML41,g62,38,0.125,0.125,0.03276057564477419,35.591772983317725
fwc,ML41,g62,34,0.611,0.611,0.5600531683992397,35.591772983317725
fwc,ML41,g62,34,0.587,0.587,0.5600531683992397,35.591772983317725
fwc,ML41,g62,33,0.632,0.632,0.6121232115565737,35.591772983317725
fwc,ML41,g62,33,0.59,0.59,0.6121232115565737,35.591772983317725
fwc,ML41,g62,32,0.603,0.603,0.6278424961747272,35.591772983317725
fwc,ML41,g62,32,0.616,0.616,0.6278424961747272,35.591772983317725
fwc,ML41,g62,30,0.637,0.637,0.6330863675912205,35.591772983317725
fwc,ML41,g62,30,0.608,0.608,0.6330863675912205,35.591772983317725
fwc,FM14,g52,35,0.333,0.333,0.34290597278307,35.04623896968576
fwc,FM14,g52,35,0.369,0.369,0.34290597278307,35.04623896968576
fwc,FM14,g52,36,0.156,0.156,0.18597605005860934,35.04623896968576
fwc,FM14,g52,36,0.083,0.083,0.18597605005860934,35.04623896968576
fwc,FM14,g52,37,0.149,0.149,0.08472250534924716,35.04623896968576
fwc,FM14,g52,37,0.159,0.159,0.08472250534924716,35.04623896968576
fwc,FM14,g52,38,0.491,0,0.03551541169460894,35.04623896968576
fwc,FM14,g52,38,0.092,0.092,0.03551541169460894,35.04623896968576
fwc,FM14,g52,34,0.525,0.525,0.5001677747279364,35.04623896968576
fwc,FM14,g52,33,0.604,0.604,0.5997340037373602,35.04623896968576
fwc,FM14,g52,33,0.627,0.627,0.5997340037373602,35.04623896968576
fwc,FM14,g52,32,0.631,0.631,0.6447964721900262,35.04623896968576
fwc,FM14,g52,32,0.62,0.62,0.6447964721900262,35.04623896968576
fwc,FM14,g52,30,0.683,0.683,0.667432946598682,35.04623896968576
fwc,FM14,g52,30,0.652,0.652,0.667432946598682,35.04623896968576
fwc,FM6,g56,35,0.398,0.398,0.42450768053227433,35.62599276895654
fwc,FM6,g56,35,0.393,0.393,0.42450768053227433,35.62599276895654
fwc,FM6,g56,36,0.208,0.208,0.269591269158434,35.62599276895654
fwc,FM6,g56,36,0.253,0.253,0.269591269158434,35.62599276895654
fwc,FM6,g56,37,0.181,0.181,0.14044371218380622,35.62599276895654
fwc,FM6,g56,37,0.203,0.203,0.14044371218380622,35.62599276895654
fwc,FM6,g56,34,0.603,0.603,0.5457277678511713,35.62599276895654
fwc,FM6,g56,34,0.589,0.589,0.5457277678511713,35.62599276895654
fwc,FM6,g56,33,0.629,0.629,0.6113578254427142,35.62599276895654
fwc,FM6,g56,33,0.618,0.618,0.6113578254427142,35.62599276895654
fwc,FM6,g56,32,0.62,0.62,0.6394263151643963,35.62599276895654
fwc,FM6,g56,32,0.632,0.632,0.6394263151643963,35.62599276895654
fwc,FM6,g56,30,0.621,0.621,0.6536749686233662,35.62599276895654
fwc,FM6,g56,30,0.652,0.652,0.6536749686233662,35.62599276895654
kjs,kjs6,g91,30,0.65,0.65,0.6410176435973051,35.91702653027882
kjs,kjs6,g91,30,0.642,0.642,0.6410176435973051,35.91702653027882
kjs,kjs6,g91,31,0.633,0.633,0.6384403750853339,35.91702653027882
kjs,kjs6,g91,31,0.608,0.608,0.6384403750853339,35.91702653027882
kjs,kjs6,g91,32,0.644,0.644,0.6309115771482178,35.91702653027882
kjs,kjs6,g91,32,0.622,0.622,0.6309115771482178,35.91702653027882
kjs,kjs6,g91,33,0.603,0.603,0.6102625557864785,35.91702653027882
kjs,kjs6,g91,33,0.63,0.63,0.6102625557864785,35.91702653027882
kjs,kjs6,g91,34,0.562,0.562,0.5593756572794534,35.91702653027882
kjs,kjs6,g91,34,0.583,0.583,0.5593756572794534,35.91702653027882
kjs,kjs6,g91,35,0.43,0.43,0.4566565828953776,35.91702653027882
kjs,kjs6,g91,35,0.471,0.471,0.4566565828953776,35.91702653027882
kjs,kjs6,g91,36,0.254,0.254,0.3082250036512144,35.91702653027882
kjs,kjs6,g91,36,0.339,0.339,0.3082250036512144,35.91702653027882
kjs,kjs6,g91,37,0.194,0.194,0.16843155187577083,35.91702653027882
kjs,kjs9,g104,30,0.649,0.649,0.62669976266134,35.70134951352398
kjs,kjs9,g104,30,0.678,0.678,0.62669976266134,35.70134951352398
kjs,kjs9,g104,31,0.621,0.621,0.6266709212921094,35.70134951352398
kjs,kjs9,g104,31,0.629,0.629,0.6266709212921094,35.70134951352398
kjs,kjs9,g104,32,0.642,0.642,0.6264073452174007,35.70134951352398
kjs,kjs9,g104,32,0.637,0.637,0.6264073452174007,35.70134951352398
kjs,kjs9,g104,33,0.615,0.615,0.6241659906032121,35.70134951352398
kjs,kjs9,g104,33,0.618,0.618,0.6241659906032121,35.70134951352398
kjs,kjs9,g104,34,0.533,0.533,0.6067853995042418,35.70134951352398
kjs,kjs9,g104,34,0.539,0.539,0.6067853995042418,35.70134951352398
kjs,kjs9,g104,35,0.571,0.571,0.5015600609096664,35.70134951352398
kjs,kjs9,g104,35,0.531,0.531,0.5015600609096664,35.70134951352398
kjs,kjs9,g104,36,0.048,0.048,0.22452683693036515,35.70134951352398
kjs,kjs9,g104,36,0.326,0.326,0.22452683693036515,35.70134951352398
kjs,kjs9,g104,37,0.131,0.131,0.04753855294288044,35.70134951352398
kjs,kjs17,g73,30,0.639,0.639,0.6602199430843595,35.674327248181015
kjs,kjs17,g73,30,0.643,0.643,0.6602199430843595,35.674327248181015
kjs,kjs17,g73,31,0.645,0.645,0.6601045364725279,35.674327248181015
kjs,kjs17,g73,31,0.633,0.633,0.6601045364725279,35.674327248181015
kjs,kjs17,g73,32,0.664,0.664,0.6593246950522985,35.674327248181015
kjs,kjs17,g73,32,0.696,0.696,0.6593246950522985,35.674327248181015
kjs,kjs17,g73,33,0.613,0.613,0.6543944465587479,35.674327248181015
kjs,kjs17,g73,33,0.65,0.65,0.6543944465587479,35.674327248181015
kjs,kjs17,g73,34,0.692,0.692,0.6261523169407299,35.674327248181015
kjs,kjs17,g73,34,0.665,0.665,0.6261523169407299,35.674327248181015
kjs,kjs17,g73,35,0.493,0.493,0.5021203930988986,35.674327248181015
kjs,kjs17,g73,35,0.505,0.505,0.5021203930988986,35.674327248181015
kjs,kjs17,g73,36,0.202,0.202,0.24151784895900502,35.674327248181015
kjs,kjs17,g73,36,0.227,0.227,0.24151784895900502,35.674327248181015
kjs,kjs17,g73,37,0.165,0.165,0.06531092084907489,35.674327248181015
kjs,kjs20,g75,30,0.644,0.644,0.6614142363059339,35.817261016964224
kjs,kjs20,g75,30,0.638,0.638,0.6614142363059339,35.817261016964224
kjs,kjs20,g75,31,0.658,0.658,0.6609112087422736,35.817261016964224
kjs,kjs20,g75,31,0.648,0.648,0.6609112087422736,35.817261016964224
kjs,kjs20,g75,32,0.693,0.693,0.6586346217884477,35.817261016964224
kjs,kjs20,g75,32,0.666,0.666,0.6586346217884477,35.817261016964224
